word,doc_freq,retained
情缘,1,False
情节,4,False
情趣,2,False
情趣内衣,1,False
惆怅,1,False
惊到,1,False
惊呼,2,False
惊喜,1,False
惊天动地,1,False
惊天大,1,False
惊悚,1,False
惊慌失措,1,False
惊掉,1,False
惊艳,1,False
惊讶,4,False
惊诧,1,False
惊魂,1,False
惋惜,1,False
惠南,2,False
惠南镇,1,False
惠州,1,False
惦念,1,False
惦记,2,False
惧怕,1,False
惨多,2,False
惨案,1,False
惨烈,1,False
惨象,1,False
惨败,1,False
惩罚,9,True
惯坏,1,False
惯性,1,False
惯犯,1,False
惯着,2,False
想一想,2,False
想下,1,False
想不出,1,False
想不到,2,False
想不开,1,False
想不起,2,False
想不通,3,False
想亡,1,False
想到,19,True
想加,1,False
想大,1,False
想太多,1,False
想害,1,False
想家,1,False
想尽,1,False
想当,1,False
想当然,1,False
想得到,1,False
想德,1,False
想必,2,False
想恰,1,False
想想,46,True
想想看,1,False
想拉女,1,False
想方设法,2,False
想来,2,False
想法,48,True
想爽,1,False
想着,14,True
想知,1,False
想要,37,True
想象,11,True
想赖,1,False
想起,13,True
想过,5,True
惹不起,2,False
惹事,2,False
惹事生非,1,False
惹京,1,False
惹人,1,False
惹人厌,1,False
惹人讨厌,2,False
惹出来,1,False
惹破事,1,False
愈演愈烈,2,False
愉快,2,False
愉悦,1,False
意义,21,True
意向,1,False
意味,4,False
意味着,5,True
意图,3,False
意在,1,False
意大利,4,False
意志,2,False
意志品质,1,False
意念,1,False
意思,61,True
意愿,9,True
意淫,3,False
意见,33,True
意见分歧,1,False
意识,25,True
意识形态,4,False
愚公移山,1,False
愚弄,1,False
愚昧,1,False
愚昧无知,1,False
愚笨,1,False
愚蠢,5,True
愛國,1,False
愛國訊息,1,False
感不高,1,False
感人,1,False
感低,2,False
感兴趣,2,False
感冒,6,True
感到,13,True
感动,9,True
感化,1,False
感受,20,True
感叹,3,False
感同身受,2,False
感太低,2,False
感官,3,False
感强,1,False
感性,9,True
感恩,7,True
感悟,2,False
感情,19,True
感想,2,False
感接,1,False
感是,1,False
感来,1,False
感染,24,True
感染性,2,False
感染率,9,True
感染者,1,False
感激,1,False
感激不尽,1,False
感激的,1,False
感觉,148,True
感谢,19,True
感谢上帝,1,False
愤怒,6,True
愤怒的,4,False
愤慨,2,False
愧疚,1,False
愧疚诱导的,1,False
愿意,46,True
愿挨,1,False
愿景,1,False
愿望,2,False
愿闻其详,1,False
慈善家,1,False
慈父,1,False
慈禧,4,False
慎重,1,False
慎重考虑,1,False
慕勾,2,False
慕尼黑,1,False
慕强,3,False
慕洋,1,False
慢慢,16,True
慢慢来,3,False
慢摇,1,False
慣例,1,False
慨念,1,False
慰安妇,5,True
慰籍,2,False
慰藉,1,False
慷他人之慨,1,False
憋屈,1,False
憋着,1,False
憎恨,1,False
憎恶,1,False
憨色,1,False
懂不懂,3,False
懂事,4,False
懂吗,2,False
懂得,7,True
懒得,16,True
懒惰,5,True
懒汉,1,False
懦夫,2,False
懦弱,8,True
懵懂,1,False
懵懵,1,False
戈薇,1,False
戏码,1,False
成万上,1,False
成不了,3,False
成为,43,True
成事不足,1,False
成人,4,False
成全,1,False
成分,12,True
成则,1,False
成功,18,True
成功人士,2,False
成千上万,2,False
成员,2,False
成因,3,False
成坏,1,False
成天,6,True
成家,2,False
成就,6,True
成年,3,False
成年人,5,True
成形,1,False
成效,1,False
成无主之地,1,False
成本,9,True
成本低,2,False
成材,1,False
成果,3,False
成气候,1,False
成灾,1,False
成為,1,False
成熟,12,True
成狗类,1,False
成立,6,True
成绩,4,False
成色,1,False
成见,1,False
成语,2,False
成败,1,False
成都,22,True
成长,10,True
成长期,1,False
我中有你,1,False
我人,2,False
我会,19,True
我俩,5,True
我們,2,False
我养,1,False
我出,2,False
我分,1,False
我刚,4,False
我到,1,False
我刷,1,False
我前,1,False
我加,1,False
我单,1,False
我原,1,False
我发,4,False
我哥,1,False
我国,26,True
我大,5,True
我天,1,False
我太想,1,False
我妈,9,True
我姐,5,True
我家,16,True
我小红书,1,False
我差,1,False
我德,1,False
我怕,5,True
我悟,2,False
我想,4,False
我愿,1,False
我愿称,1,False
我成,2,False
我手,1,False
我敢,2,False
我整,1,False
我方,2,False
我服,3,False
我来,3,False
我果,1,False
我校,1,False
我爱你,1,False
我爸,3,False
我用,7,True
我穷,1,False
我管,2,False
我考,1,False
我能,9,True
我花,1,False
我苏,2,False
我草,1,False
我蛮,1,False
我要,7,True
我见,8,True
我观,1,False
我觉,1,False
我解,1,False
我认,1,False
我记,2,False
我评,1,False
我诉,1,False
我话,1,False
我该,1,False
我超,1,False
我辈,2,False
我过,2,False
我错,2,False
我长,3,False
我面,3,False
戒指,4,False
戒色,1,False
或事物,2,False
或多或少,3,False
或者说,12,True
或许,20,True
或非,1,False
战乱,2,False
战争,11,True
战利品,1,False
战力,1,False
战区,2,False
战友,3,False
战吧,1,False
战场,4,False
战士,3,False
战将,2,False
战役,1,False
战战兢兢,1,False
战抖,1,False
战斗,4,False
战斗力,4,False
战术,1,False
战死,1,False
战淋唠起,1,False
战淋闹,1,False
战略,2,False
战神,1,False
战线,1,False
战罢,1,False
战胜,2,False
战舰,1,False
战败国,1,False
截全,1,False
截取,2,False
截图,13,True
截屏,2,False
截然不同,1,False
截至,1,False
戳破,1,False
戳穿,1,False
戴帽子,2,False
戴森,1,False
戴眼镜,2,False
戴着,1,False
戴绿帽,3,False
戴锁,1,False
户主,1,False
户口,9,True
户籍,8,True
房不愿生,1,False
房东,5,True
房中,1,False
房产证,1,False
房价,1,False
房加名,1,False
房地产,1,False
房地产商,1,False
房子,26,True
房客,2,False
房有,1,False
房東,1,False
房租,4,False
房要,2,False
房贷,3,False
房车,3,False
房送车,1,False
房里,1,False
房间,1,False
房顶,1,False
所举,1,False
所作所为,3,False
所列,1,False
所剩无几,1,False
所在,2,False
所在地,1,False
所处,1,False
所学,1,False
所属,1,False
所得,2,False
所愿,1,False
所指,1,False
所料,1,False
所有,101,True
所有人,20,True
所生,1,False
所知,2,False
所见,2,False
所言,2,False
所言非虚,1,False
所说,14,True
所谓,70,True
所迫,1,False
所述,1,False
手上,6,True
手下留情,1,False
手办,1,False
手动,3,False
手工艺品,1,False
手底下,1,False
手心,1,False
手把,1,False
手拿着,1,False
手指,1,False
手掌,1,False
手提,1,False
手术,6,True
手机,17,True
手机号,3,False
手段,17,True
手法,3,False
手游,2,False
手牵手,1,False
手眼通天,1,False
手脚,2,False
手腕,1,False
手臂,1,False
手艺,2,False
手萨,1,False
手表,1,False
手软,1,False
手里,8,True
才能,43,True
才行,1,False
扎堆,1,False
扎扎实实,1,False
扎根,1,False
扒出,2,False
扒皮,1,False
打三慢,1,False
打上,1,False
打下,1,False
打不死,1,False
打个,3,False
打个样,1,False
打个比方,1,False
打交道,2,False
打人,7,True
打仗,1,False
打伤,3,False
打俩,1,False
打倒,2,False
打光棍,1,False
打出,3,False
打击,15,True
打到,1,False
打动,2,False
打劫,1,False
打包票,1,False
打厂,1,False
打压,16,True
打发走,1,False
打听,1,False
打嘴炮,1,False
打图,2,False
打壓,1,False
打天下,1,False
打女,1,False
打字,2,False
打字速度,1,False
打官司,1,False
打小报告,2,False
打工,23,True
打差评,1,False
打开,8,True
打情骂俏,1,False
打成,5,True
打成一片,1,False
打手,1,False
打打,2,False
打打杀杀,1,False
打扫,2,False
打扮,11,True
打扰,3,False
打扰到,1,False
打折扣,1,False
打抱不平,1,False
打招呼,1,False
打拳,39,True
打拼,2,False
打断,2,False
打架,5,True
打架斗殴,2,False
打死,17,True
打气,1,False
打水漂,2,False
打法,1,False
打游戏,3,False
打点,2,False
打烂,2,False
打爆,1,False
打牌,1,False
打牛,1,False
打狗棒,1,False
打球,1,False
打电话,3,False
打疼,1,False
打的好,1,False
打着,8,True
打码,4,False
打破,9,True
打砸抢,6,True
打碎,1,False
打磨,1,False
打笔,1,False
打算,6,True
打篮球,3,False
打美白针,1,False
打翻,1,False
打胎,2,False
打脸,5,True
打若,1,False
打草惊蛇,1,False
打要,1,False
打败,4,False
打赏默,1,False
打赢,2,False
打起,1,False
打车,3,False
打进,1,False
打造,3,False
打醒,3,False
打针,1,False
打黑,1,False
打鼓,1,False
扔下,1,False
扔出去,1,False
扔掉,1,False
托什,1,False
托词,1,False
扛不住,1,False
扛得住,2,False
扛着,3,False
扣个,1,False
扣发,1,False
扣子,1,False
扣帽子,6,True
扣扣,1,False
扣押,1,False
扣篮,1,False
扣钱,1,False
扣除,1,False
执业,1,False
执意,1,False
执政党,1,False
执法,2,False
执着,1,False
执行,4,False
扩土,1,False
扩大,1,False
扩大化,5,True
扩展,1,False
扩张,4,False
扩散,3,False
扪心自问,1,False
扫兴,1,False
扫射,1,False
扫帚,1,False
扫黄,1,False
扫黄打非,1,False
扫黑,2,False
扬名世界,1,False
扬尼尼,1,False
扬州,3,False
扬州市,1,False
扬汤止沸,1,False
扬言,1,False
扭打,2,False
扭曲,10,True
扭转,2,False
扮女,1,False
扮演,3,False
扯不上,1,False
扯平,1,False
扯淡,8,True
扯谈,1,False
扯起,1,False
扯远,1,False
扰乱,3,False
扰民,2,False
扳回,1,False
扳机,1,False
扶持,2,False
扶植,1,False
扶贫,2,False
扶额,1,False
批价,3,False
批准,1,False
批判,45,True
批手,1,False
批站,2,False
批肿,1,False
批评,21,True
批评家,1,False
批评的,4,False
批话,1,False
扼杀,2,False
找不出,3,False
找不着,2,False
找不着北,1,False
找个,42,True
找事,1,False
找人,2,False
找出,1,False
找别,1,False
找到,32,True
找国,4,False
找外,1,False
找头,1,False
找对象,2,False
找寻,1,False
找爹,1,False
找罪,2,False
找能,1,False
找过,7,True
找鸡,1,False
找默,2,False
承办,1,False
承包,1,False
承受,6,True
承受不住,1,False
承受力,1,False
承担,10,True
承担责任,2,False
承袭,1,False
承认,41,True
承认错误,2,False
承诺,1,False
技也,1,False
技以,1,False
技巧,4,False
技术,9,True
技术人员,1,False
技术含量,1,False
技术学校,1,False
技术性,1,False
技校,1,False
技能,4,False
抄底,1,False
抄袭,2,False
抉择,1,False
把国,1,False
把头,1,False
把手,1,False
把持,1,False
把柄,4,False
抑郁,3,False
抑郁症,3,False
抓三非,1,False
抓住,4,False
抓住机会,1,False
抓到,1,False
抓同,1,False
抓好,1,False
抓狂,1,False
抓虫,1,False
抓起,2,False
投下去,1,False
投下家,1,False
投入,3,False
投向,1,False
投射,2,False
投怀送抱,2,False
投敌,1,False
投机倒把,1,False
投票,5,True
投稿,2,False
投胎,2,False
投诉,2,False
投诚,1,False
投资,5,True
投身于,1,False
投钱,1,False
投降,1,False
投降派,1,False
抖友,1,False
抖音,32,True
抖音秀,1,False
抖音群,1,False
抗令,1,False
抗战,7,True
抗拒,2,False
抗日,8,True
抗日战争,1,False
抗洪,1,False
抗生素,1,False
抗疫,1,False
抗美援朝,1,False
抗联,1,False
抗药性,1,False
抗议,1,False
抗逆,2,False
折中,1,False
折磨,2,False
折腾,5,True
折跃,1,False
抚养,6,True
抚养权,1,False
抚松,1,False
抚育,1,False
抚顺,5,True
抛光,1,False
抛去,1,False
抛妻,2,False
抛开,6,True
抛弃,12,True
抛物,1,False
抛砖引玉,1,False
抠破,1,False
抢个,1,False
抢到,1,False
抢劫,7,True
抢劫犯,1,False
抢占,1,False
抢占市场,1,False
抢嘿,1,False
抢手,1,False
抢手货,1,False
抢掉,1,False
抢过来,3,False
护理,2,False
护着,1,False
护肤品,1,False
护花使者,1,False
护默开,1,False
报个,1,False
报仇,2,False
报名,2,False
报告,4,False
报团,5,True
报复,10,True
报复性,1,False
报天,1,False
报应,2,False
报德,1,False
报是,1,False
报案,1,False
报汉,1,False
报紧,1,False
报纸,1,False
报考,2,False
报警,14,True
报道,21,True
报酬,2,False
报销,2,False
抨击,7,True
披上,2,False
披着,1,False
抬不动,1,False
抬杠,2,False
抬起,1,False
抬高,1,False
抬高自己,2,False
抬高身价,1,False
抱个,2,False
抱以,1,False
抱养,1,False
抱团,6,True
抱怨,8,True
抱抱,3,False
抱有偏见,1,False
抱歉,12,True
抵三命,1,False
抵住,1,False
抵制,25,True
抵抗,10,True
抵触,3,False
抵过,1,False
抹掉,3,False
抹杀,2,False
抹黑,12,True
押金,2,False
押韵,1,False
抽烟,3,False
抽离,1,False
抽筋,1,False
抽象,2,False
抽身,2,False
抽风,1,False
担任,2,False
担当,2,False
担心,19,True
担忧,4,False
担起,3,False
拆弹,1,False
拆掉,1,False
拆散,1,False
拆解,2,False
拆迁,2,False
拉下水,2,False
拉不拉黑,1,False
拉人,1,False
拉低,8,True
拉住,1,False
拉倒,4,False
拉出去,1,False
拉到,1,False
拉各斯,1,False
拉大,2,False
拉客,1,False
拉屎,4,False
拉帮结伙,1,False
拉帮结派,2,False
拉开距离,1,False
拉手,1,False
拉扯,1,False
拉拉,2,False
拉架,1,False
拉满,1,False
拉皮条,2,False
拉着,3,False
拉稀,1,False
拉美,2,False
拉货,1,False
拉足,1,False
拉进去,1,False
拉面,1,False
拉高,1,False
拉黑,15,True
拍下来,1,False
拍全,1,False
拍成,1,False
拍战,1,False
拍手叫好,2,False
拍拍,2,False
拍照,2,False
拍照片,1,False
拐卖,1,False
拐弯抹角,4,False
拐走,1,False
拐进来,1,False
拐骗,1,False
拒绝,25,True
拒绝接受,2,False
拒绝的,1,False
拓展,1,False
拔不动,1,False
拔拔,1,False
拔掉,1,False
拔腿就跑,1,False
拔苗助长,1,False
拔草,1,False
拔除,1,False
拖人下水,1,False
拖到,1,False
拖后腿,2,False
拖家带口,1,False
拖泥带水,1,False
拖累,2,False
拘泥形式,1,False
拙劣,1,False
拙见,1,False
招个,1,False
招人,2,False
招募,1,False
招呼,2,False
招女,1,False
招工,1,False
招式,1,False
招惹,1,False
招摇,1,False
招来,2,False
招生,1,False
招聘广告,1,False
招至,1,False
招进,1,False
招进来,1,False
招黑,8,True
拜托,5,True
拜拜,1,False
拜登,2,False
拜访,1,False
拜金,5,True
拜金女,2,False
拥抱,1,False
拥有,13,True
拦不住,1,False
拦在,1,False
择优,1,False
择偶,5,True
择偶观,5,True
拯救,7,True
拱火,2,False
拳击手,1,False
拳力,1,False
拳去,1,False
拳反,1,False
拳塔,2,False
拳头,3,False
拳尸,1,False
拳师,27,True
拳師,2,False
拳手,1,False
拳打,4,False
拳打脚踢,1,False
拳斗,1,False
拳来,1,False
拳毛,1,False
拳法,1,False
拳王,1,False
拳畜,1,False
拳皇,1,False
拳种,1,False
拳系,1,False
拼不过,2,False
拼凑,1,False
拼命,6,True
拼得,1,False
拼死拼活,1,False
拼生,1,False
拿下,3,False
拿不出,1,False
拿出,17,True
拿到,1,False
拿命,2,False
拿图,1,False
拿在手上,1,False
拿定主意,1,False
拿来,4,False
拿点,1,False
拿球,1,False
拿生,1,False
拿的出手,2,False
拿证,1,False
拿起,1,False
拿默,1,False
持久,1,False
持之以恒,1,False
持刀,2,False
持平,1,False
持有,2,False
持枪,1,False
持续,13,True
持续地,1,False
持续时间,1,False
挂号处,1,False
挂断,1,False
挂钩,3,False
指不定,1,False
指代,1,False
指使,1,False
指出,4,False
指向,2,False
指大宋,1,False
指定,1,False
指导,1,False
指导思想,1,False
指待,1,False
指得,1,False
指手画脚,2,False
指指点点,1,False
指数,1,False
指明,1,False
指望,8,True
指标,2,False
指正,2,False
指派,1,False
指点,1,False
指着,7,True
指责,15,True
指路,2,False
指路牌,1,False
按住,1,False
按图,1,False
按坏,1,False
按大,1,False
按女,1,False
按时,1,False
按理,1,False
按理说,1,False
按省,1,False
按钮,1,False
按需分配,1,False
挑一,1,False
挑不出,1,False
挑事,3,False
挑人,2,False
挑出来,1,False
挑刺,1,False
挑剔,1,False
挑动,2,False
挑唆,1,False
挑头,1,False
挑战,5,True
挑战性的,1,False
挑拨,16,True
挑拨离间,3,False
挑挑拣拣,1,False
挑衅,7,True
挑衅性的,1,False
挑起,13,True
挑选,4,False
挑逗,2,False
挑食,1,False
挖井,1,False
挖够,1,False
挖掘,1,False
挖煤,2,False
挖矿,1,False
挖苦,3,False
挖过,1,False
挡不住,1,False
挡箭牌,2,False
挣够,1,False
挣大钱,1,False
挣扎,3,False
挣钱,5,True
挤兑,1,False
挤出,1,False
挤占,1,False
挤压,4,False
挤得,1,False
挤爆,1,False
挥向,2,False
挨个,3,False
挨得,1,False
挨打,2,False
挨洋,1,False
挨着,3,False
挨骂,1,False
挪到,1,False
挪威政府,1,False
挫伤,2,False
挫其锐,2,False
挫折,1,False
振兴,2,False
振振有辞,1,False
挺不错,3,False
挺会装,1,False
挺住,1,False
挺帅,2,False
挺强,1,False
挺无语,1,False
挺早,1,False
挺正,1,False
挺狠,1,False
挺累,1,False
挺能,1,False
挺脏,1,False
挺身,1,False
挺近,1,False
挺高,1,False
挽回,3,False
挽救,1,False
捂裆功,1,False
捅破,1,False
捆来,1,False
捆绑,4,False
捉到,1,False
捉弄,1,False
捍卫,4,False
捏死,1,False
捏着鼻子,1,False
捏造,1,False
捐一捐,1,False
捐个,2,False
捐款,2,False
捐菜,1,False
捕捉,2,False
捕获,2,False
捕鱼,1,False
捞一把,1,False
捞子,1,False
捞翔,1,False
捞钱,2,False
损人不利己,1,False
损人利己,1,False
损伤,1,False
损失,8,True
损害,5,True
损毁,1,False
捡破烂,2,False
换个,5,True
换位,4,False
换回,1,False
换成,10,True
换来,3,False
换种,1,False
换脸,2,False
换衣服,1,False
换马甲,2,False
捣乱,3,False
捣蛋,1,False
捧得,1,False
捧成,1,False
捧杀,1,False
据估计,1,False
据悉,1,False
据我所知,5,True
据理力争,2,False
据说,10,True
据调查,1,False
授业,1,False
授权,1,False
掉价,2,False
掌控,2,False
掌握,7,True
掌管,1,False
掏个,1,False
掏空,2,False
掏粪,1,False
掏钱,2,False
掐死,1,False
掐灭,1,False
排不上,3,False
排他性,1,False
排他性的,1,False
排出,1,False
排出去,1,False
排列,1,False
排到,1,False
排华,3,False
排名,4,False
排外,25,True
排外敌意的,1,False
排外的,6,True
排山倒海,1,False
排序,1,False
排得,1,False
排挤,9,True
排斥,31,True
排斥性,1,False
排查,1,False
排气口,2,False
排泄器官,1,False
排着,1,False
排离,1,False
排行,1,False
排解,1,False
排队,1,False
排除,12,True
排除法,1,False
排雷,1,False
排黑,3,False
掠夺,1,False
掠杀,1,False
探伤机,1,False
探测器,1,False
探索,1,False
探花,1,False
探长,1,False
接下来,2,False
接到,2,False
接单,1,False
接受,146,True
接受度,3,False
接受程度,2,False
接吻,2,False
接完,1,False
接客,1,False
接得,1,False
接手,3,False
接接,1,False
接收,4,False
接电话,1,False
接盘,60,True
接种,1,False
接管,1,False
接纳,3,False
接续,1,False
接触,39,True
接过,2,False
接近,8,True
接送,1,False
接默,1,False
控制,19,True
控制中心,1,False
控制力,1,False
控制权,1,False
控评,1,False
推到,2,False
推动,8,True
推动者,1,False
推土机,2,False
推崇,1,False
推广,2,False
推拿,1,False
推敲,1,False
推测,1,False
推特,3,False
推理,1,False
推类,1,False
推给,1,False
推翻,5,True
推荐,11,True
推行,1,False
推进,3,False
推送,4,False
掩盖,3,False
掩藏,1,False
掩袖工,1,False
掩饰,5,True
措施,2,False
措辞,1,False
掰直,2,False
掺和,2,False
描写,1,False
描述,13,True
提不提,1,False
提了,3,False
提交,1,False
提供,17,True
提供者,1,False
提倡,9,True
提出,20,True
提到,11,True
提前,2,False
提升,5,True
提及,3,False
提名,2,False
提啥,2,False
提意见,3,False
提案,1,False
提法,1,False
提炼,1,False
提示,1,False
提线木偶,1,False
提裤,1,False
提议,3,False
提赫蒙,1,False
提起,2,False
提过,1,False
提醒,12,True
提问,5,True
提问者,1,False
提防,1,False
提高,25,True
提高警惕,1,False
插刀,1,False
插分,1,False
插头,1,False
揣测,1,False
揣着,1,False
揭短,1,False
揭破,1,False
揭示,1,False
揭穿,3,False
揭竿而起,1,False
揭露,1,False
援交,1,False
援助,4,False
援建,5,True
援非,1,False
搁着,3,False
搂搂抱抱,4,False
搅和,1,False
搓衣板,1,False
搜上,1,False
搜余澄空,1,False
搜到,2,False
搜前,1,False
搜山,1,False
搜索,3,False
搜索引擎,1,False
搜过,1,False
搜集,3,False
搞不好,3,False
搞不懂,11,True
搞不清楚,2,False
搞个,1,False
搞乱,1,False
搞事,2,False
搞反,2,False
搞基,2,False
搞好关系,1,False
搞完,1,False
搞定,1,False
搞成,1,False
搞掂,1,False
搞搞,3,False
搞混,1,False
搞清,1,False
搞清楚,5,True
搞笑,21,True
搞臭,1,False
搞错,2,False
搞鬼,1,False
搪塞,1,False
搬到,1,False
搬弄是非,1,False
搬运,1,False
搬运工,2,False
搬重,1,False
搭上,1,False
搭台,1,False
搭理,5,True
搭讪,5,True
搭话,2,False
搭配,2,False
搭题,1,False
携带,3,False
携带者,5,True
携起手来,1,False
摄于,1,False
摄像,1,False
摄像机,1,False
摄影,1,False
摄影师,1,False
摆在,3,False
摆平,1,False
摆摊,1,False
摆明,2,False
摆烂,8,True
摆脱,5,True
摇尾巴,1,False
摇摇头,1,False
摇篮,2,False
摇花手,1,False
摊上,2,False
摊手,3,False
摊牌,1,False
摔下来,1,False
摔成,1,False
摔碎,1,False
摔碗,1,False
摘下,1,False
摘出来,1,False
摘掉,1,False
摘棉,1,False
摘除,2,False
摩擦,2,False
摩洛哥,1,False
摸摸,1,False
摸摸头,1,False
摸清楚,1,False
摸眼,1,False
撇开,1,False
撑同,8,True
撑场,1,False
撑场面,1,False
撑破,1,False
撑腰,1,False
撑起,1,False
撑起来,1,False
撑过,1,False
撒克逊,1,False
撒匹,1,False
撒如,2,False
撒尿,3,False
撒泼,2,False
撒泼打滚,2,False
撒网,1,False
撕下,1,False
撕打,2,False
撕破脸,1,False
撕破脸皮,1,False
撕裂,2,False
撕起来,1,False
撞大运,1,False
撞死,1,False
撞进,1,False
撤退,2,False
撩动,1,False
播报,1,False
播撒,1,False
播放,1,False
播种,1,False
撼动,1,False
擅勝場,1,False
擅自,1,False
擅长,5,True
操作,16,True
操劳,1,False
操守,2,False
操心,1,False
操持,1,False
操控,4,False
操着,3,False
擔心,1,False
擦亮眼睛,1,False
擦屁股,1,False
擦掉,1,False
擦鞋,2,False
攀升,1,False
攀比,3,False
攒钱,1,False
支付,3,False
支出,2,False
支女,1,False
支持,133,True
支持性,1,False
支持者,6,True
支援,7,True
支撑,1,False
支支吾吾,1,False
支配,4,False
收不到,1,False
收买,1,False
收住,2,False
收入,15,True
收入水平,1,False
收到,8,True
收割,4,False
收取,1,False
收回,1,False
收复,2,False
收小,1,False
收心,1,False
收拾,7,True
收收,1,False
收敛,5,True
收留,1,False
收益,5,True
收租,1,False
收获,1,False
收藏,2,False
收货,1,False
收费,2,False
收走,1,False
收起,1,False
收过,2,False
收钱,7,True
收集,2,False
改不了,5,True
改不像,1,False
改不掉,1,False
改个,2,False
改为,2,False
改了,2,False
改写,1,False
改变,53,True
改口,2,False
改叫,1,False
改名,7,True
改善,2,False
改善生活,2,False
改图,2,False
改姓,2,False
改嫁,1,False
改开,2,False
改戏,1,False
改成,6,True
改掉,1,False
改正,2,False
改用,1,False
改编,2,False
改良,2,False
改观,5,True
改贴,1,False
改进,1,False
改造,1,False
改革开放,1,False
攻击,63,True
攻击性,7,True
攻击性的,1,False
攻击行为,1,False
攻略,1,False
攻破,2,False
放下,3,False
放不下,2,False
放个,2,False
放之四海而皆准,1,False
放些,1,False
放任,3,False
放任自流,1,False
放假,2,False
放光,1,False
放到,5,True
放在,18,True
放在心上,1,False
放大,7,True
放学,1,False
放宽,1,False
放开,1,False
放弃,18,True
放得开,2,False
放心,16,True
放心大胆,1,False
放手,1,False
放映,1,False
放暑假,1,False
放松,1,False
放洋,1,False
放火,1,False
放炮,1,False
放生,2,False
放眼,1,False
放眼世界,1,False
放着,2,False
放纵,4,False
放置,1,False
放肆,1,False
放走,1,False
放过,5,True
放错,1,False
放鸽子,1,False
政协委员,1,False
政变,1,False
政客,1,False
政府,11,True
政府部门,1,False
政权,1,False
政治,38,True
政治信仰,1,False
政治学,1,False
政治权利,1,False
政治经济学,1,False
政策,12,True
政经,1,False
故乡,2,False
故事,23,True
故事会,1,False
故作,1,False
故国,1,False
故土,3,False
故意,45,True
故意伤害,1,False
故意杀人罪,1,False
故里,1,False
效应,1,False
效果,4,False
效法,1,False
敌人,13,True
敌对,7,True
敌意,9,True
敌意的,6,True
敌我,2,False
敌手,1,False
敌方,1,False
敌特,1,False
敌营,1,False
敌视,3,False
敏感,14,True
敏感度,1,False
敏感话题,3,False
救世,1,False
救人,1,False
救回来,1,False
救急,1,False
救援,1,False
救治,1,False
救济粮,1,False
救火,1,False
救过,1,False
教主,3,False
教义,2,False
教会,5,True
教你做,1,False
教你用,1,False
教养,6,True
教务处,2,False
教化,3,False
教员,2,False
教学,1,False
教学质量,1,False
教它,1,False
教导,2,False
教师,2,False
教徒,2,False
教授,4,False
教材,1,False
教法,1,False
教科,1,False
教精,1,False
教育,67,True
教育体制,1,False
教育者,2,False
教育资源,4,False
教育部,1,False
教育部门,1,False
教训,1,False
教诲,1,False
教课,1,False
敢不敢,6,True
敢于,1,False
敢怒不敢言,1,False
敢情,2,False
敢找,1,False
敢接,1,False
敢收,1,False
敢明,1,False
敢骑,1,False
散伙,1,False
散兵游勇,1,False
散发,2,False
散布,3,False
散开,1,False
散播,2,False
散播谣言,1,False
散斌,1,False
散装,1,False
敬仰,1,False
敬畏,1,False
敬老院,1,False
敬而远之,1,False
数一数二,4,False
数不清,1,False
数不胜数,2,False
数五数,1,False
数倍,2,False
数字,2,False
数学,4,False
数据,30,True
数最多,1,False
数理化,2,False
数男,1,False
数目,1,False
数量,17,True
数麻,1,False
敲诈,2,False
敲诈勒索,1,False
敲起来,1,False
敲领,1,False
整一,1,False
整个,48,True
整些,1,False
整体,15,True
整合,1,False
整合的,1,False
整天,13,True
整完,1,False
整容,7,True
整形,1,False
整急,1,False
整掉,1,False
整改,1,False
整整,1,False
整死,1,False
整治,4,False
整活,2,False
整点,2,False
整理,1,False
整直,1,False
整笑,1,False
整臭,1,False
文中,1,False
文化,86,True
文化圈,1,False
文化差异,4,False
文化教育,1,False
文化素质,2,False
文化背景,2,False
文史类,1,False
文坛,1,False
文娱,1,False
文字,7,True
文字游戏,1,False
文字版,1,False
文学,8,True
文学作品,1,False
文学家,1,False
文宣,1,False
文宣部,1,False
文成,1,False
文才,1,False
文明,41,True
文明古国,1,False
文物,3,False
文献,1,False
文盲,5,True
文科,4,False
文章,23,True
文艺,1,False
文艺作品,1,False
文艺复兴,1,False
文里,1,False
斑斑点点,1,False
斗争,8,True
斗士,1,False
斗智斗勇,1,False
斗米,1,False
斗胆,1,False
斗音,1,False
料到,1,False
料理,2,False
斜玉玄枢,2,False
斜眼,1,False
斟酌,1,False
斧子,1,False
斩草除根,1,False
斩钉截铁,2,False
断交,1,False
断代,2,False
断子,3,False
断子绝孙,2,False
断定,1,False
断崖,1,False
断章取义,4,False
断粮,1,False
断绝,4,False
断绝关系,1,False
断绝往来,1,False
断背山,1,False
断袖之癖,1,False
斯坦人,1,False
斯德哥尔摩,1,False
斯拉夫人,1,False
斯特尼,1,False
斯特里,1,False
新一代,2,False
新一轮,1,False
新乡,1,False
新冠,6,True
新创,1,False
新型,2,False
新增,1,False
新奇,1,False
新娘,3,False
新娘子,1,False
新建,1,False
新意,2,False
新手,1,False
新来,2,False
新枝,1,False
新生,3,False
新生儿,1,False
新疆,48,True
新疆棉,1,False
新纳粹,1,False
新群,1,False
新花样,1,False
新词,1,False
新郎,2,False
新郑,1,False
新闻,38,True
新闻台,1,False
新闻报道,1,False
新闻标题,1,False
新闻系,1,False
新闻自由,1,False
新闻节目,2,False
新闻资料,1,False
新鲜,1,False
新鲜感,2,False
新鲜菜,1,False
方便,3,False
方可,1,False
方向,8,True
